"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1826.49/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method","PrivateNote"
"0x7636ce10cd64e368bb0e8754807932e0ea393bc42aa6fb06deafb9fdcd5ea7c7","16922161","1679961899","2023-03-28 00:04:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xc4cc364706fe781fb00a47badb297af36a482cc1","","0","0","0","0.001710685942497","3.12455076711135","1773.53","","","Transfer",""
"0xb105cd5790e001ad7788af99609a65919af3f67f650781eaa6fbfaf3c7a41874","16922161","1679961899","2023-03-28 00:04:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0x819c1a1568934ee59d9f3c8b9640908556c44140","","0","0","0","0.026323075499047273","48.0788341682549","1773.53","","","Approve",""
"0x8739fd2cd89fe9af528fda2458b111297bddc467dc1b38053b1a9e16e2a502c4","16922167","1679961971","2023-03-28 00:06:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.008528957502525126","15.5780555887871","1773.53","","","Execute",""
"0x2e93a21783130284de0837078b616b84a87c3491e0d0cfa0f11fe889d09b2c4a","16922189","1679962235","2023-03-28 00:10:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","3.5","6392.715","0.007125441644995116","13.0145479101671","1773.53","Error(0)","execution reverted","Execute",""
"0x1c0217a4421863263f304d9178367f22f1e6e2d8cd30b804941de65c79cedc5e","16922193","1679962283","2023-03-28 00:11:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.00623779643794177","11.3932728159363","1773.53","","","Execute",""
"0xa6e2921de6b2187ccb59e3e32ee19de149496e6fac7d23526f9a82ee7df85259","16922202","1679962391","2023-03-28 00:13:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","3","5479.47","0.006944188767515016","12.6834913419785","1773.53","Error(0)","execution reverted","Execute",""
"0xbe950ecac71368db5094dfe990c0f8ed02c254bade394a771dd479b35cf6c270","16922208","1679962463","2023-03-28 00:14:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","3","5479.47","0.004827326008260164","8.81706268082711","1773.53","","","Execute",""
"0xac8f4de46b01b156c7d4a1935b00d4b65e9805cd39d58024ee716bd1bf1261e6","16922219","1679962619","2023-03-28 00:16:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.005752412331483519","10.5067235993313","1773.53","","","Execute",""
"0xd8f538d1b5c4f5c546242ebe9156570b7d12006cd93519d5d062224e87840f2d","16922247","1679962955","2023-03-28 00:22:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.005355544179076987","9.78184788764233","1773.53","","","Execute",""
"0x52feeaec0f5b68665b1ed1dab0730042f69811e37036dfe3d9bf4369fe08ad98","16922253","1679963027","2023-03-28 00:23:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","3.5","6392.715","0.006445508596624002","11.7726569966478","1773.53","Error(0)","execution reverted","Execute",""
"0x173e9604b275ce682cd6b414dce1fcebdd4759f52616e36782a86bd0ed67712b","16922259","1679963099","2023-03-28 00:24:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1.5","2739.735","0.006293580242892921","11.4951613778415","1773.53","","","Execute",""
"0x945c35cc751dc8e147e6bdcb400186622c5f54f67185a3a971dc8da8b0cc019a","16922262","1679963135","2023-03-28 00:25:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2","3652.98","0.00594868565819972","10.8652148678452","1773.53","","","Execute",""
"0x864270c3be1c71fd9e6c91236a9f5a78c695a05a0d8caa82b5ee2405732d4de6","16922416","1679964995","2023-03-28 00:56:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.004408188401243754","8.0515120329877","1773.53","","","Execute",""
"0xa2950c36f085ecadcf0f68e89ef624fd47918363018ba7bd6495f39cbd2fcba2","16922418","1679965019","2023-03-28 00:56:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.75","1369.8675","0.003136893636038787","5.72950485728848","1773.53","","","Execute",""
"0xf1b3647e492e164dcb883a3cb1b664441693c5edb256b02e670ca23448c09f72","16922428","1679965139","2023-03-28 00:58:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.004631027646701248","8.45852568642336","1773.53","","","Execute",""
"0xf5e1e209fb8b985353f5a78fdd2e3d200c69745d00d8aa156a55e813610d0305","16922431","1679965175","2023-03-28 00:59:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","3","5479.47","0.004365936869808858","7.97434003333718","1773.53","","","Execute",""
"0x99415a4d9745d53e1a06200271736dbe7b5a6c537e78a2cdd99b21f40e11954f","16922521","1679966267","2023-03-28 01:17:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.005199973016291968","9.49769871452712","1773.53","","","Execute",""
"0x8967063d7366565b9cfb09525f6d35d9f8c1af59391254e7396f90421c22409b","16922535","1679966435","2023-03-28 01:20:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","3","5479.47","0.003792418477666264","6.92681442527265","1773.53","Error(0)","execution reverted","Execute",""
"0x59bc9bc1b3d0c80a5a523482c8d89c343f8f41166f8c874fdc53d90a5ddfd0b2","16922545","1679966555","2023-03-28 01:22:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","3","5479.47","0.006568083828693474","11.9965394322703","1773.53","","","Execute",""
"0x62bd95157b8d1f4d597bc27cc217c8c9481480a11a3784ba53c5a2816f67e3e0","16922559","1679966723","2023-03-28 01:25:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.003439846722476256","6.28284564013566","1773.53","","","Execute",""
"0xe30cc398c85594e9f6586d62f2e2fc130f4adae6d2cf2bc5d0a4c7b7831bf481","16922569","1679966843","2023-03-28 01:27:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.25","456.6225","0.003059528702298524","5.58819857946123","1773.53","","","Execute",""
"0x71662a3fbb8514e26d263cdb6a036f51078ca2f24d3832844554cca591a1856f","16922575","1679966915","2023-03-28 01:28:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.2","365.298","0.003117372324781968","5.69384937749102","1773.53","","","Execute",""
"0x47b39cd1569f92c76324165ec3ea161043b9f9bc81dc27fa4f7cf9ba7ef75ca1","16922662","1679967983","2023-03-28 01:46:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xc4cc364706fe781fb00a47badb297af36a482cc1","","0.05","0.05","91.3245","0.000465771248901","0.850726528405187","1773.53","","","Transfer",""
"0x3b1a4b01a3c478578a761d37c2fdede6d87387f7b73b75116570418ca5868ea5","16923090","1679973119","2023-03-28 03:11:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.00376709530877419","6.88056191052297","1773.53","Error(0)","execution reverted","Execute",""
"0x258066498b1e146bb9f61c2bf8b350f94f4f9be49be6fbebee32b7f30fb7ce35","16923097","1679973203","2023-03-28 03:13:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.005343815010805348","9.76042467908586","1773.53","","","Execute",""
"0x991cc471e3537f0288c186a4ff1ae4df9372e9203f44e06e0148b04b2d3d438c","16923107","1679973323","2023-03-28 03:15:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.005875953362958276","10.7323700579097","1773.53","","","Execute",""
"0x16082e8032548d4a356fd8d99eb94822f6b0bdbea64ece42c772593112748586","16923138","1679973695","2023-03-28 03:21:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.00663764490657975","12.1235920454188","1773.53","","","Execute",""
"0x887b50eb389a7c444a6c92e1b04ed6424e5a42af6d358eb977da0c18aeaea10b","16923165","1679974019","2023-03-28 03:26:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.005238587028446744","9.56822682158769","1773.53","","","Execute",""
"0x754f6902ebfc0336db18e274e178fdbc69807f8e74d232af5a8d1a032565525c","16923322","1679975927","2023-03-28 03:58:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.004266535971653432","7.79278528686528","1773.53","","","Execute",""
"0x539c6955c35b1620247d84008112244745685a06e2b928a13140acacb8629dd2","16923381","1679976635","2023-03-28 04:10:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xba8da9dcf11b50b03fd5284f164ef5cdef910705","","0","1","1826.49","0.00124771363868984","2.27893648393061","1773.53","","","Any Swap Out Native",""
"0x98719cc6343923323451e14e9c7dae50f375f5ba8accaa1f318236b4b2430610","16923476","1679977799","2023-03-28 04:29:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.00305098438294785","5.57259246561042","1773.53","Error(0)","execution reverted","Execute",""
"0x059ec88aa6ad68ad77dd40525a38ff25b9448d68dd53cba0a81f5e17f066deae","16923483","1679977883","2023-03-28 04:31:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.003111241554881154","5.68265158757488","1773.53","","","Execute",""
"0xf00762e27deed18705265b7466e0ca1742f51d907d005d870d9fca6e3ea2c1c6","16923491","1679977979","2023-03-28 04:32:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.25","456.6225","0.003255092858278059","5.94539455471629","1773.53","","","Execute",""
"0x43b17039a99391ff2c1d74cae281c1a09f65e8f81a8755261fed1d1f2b0df58a","16923525","1679978399","2023-03-28 04:39:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.005687629177368672","10.3883978161721","1773.53","","","Execute",""
"0x1c30b226db3c8c26187c2d7113b1bcab7594caae51bce46111a4423da525afd0","16923538","1679978555","2023-03-28 04:42:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2.5","4566.225","0.00773182231558926","14.1220961412006","1773.53","","","Execute",""
"0xffacfaa746fda9fb2550566d127f1adc06b11c3d5b935f9f3269ec48bb0b3abb","16923586","1679979131","2023-03-28 04:52:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2","3652.98","0.004160116446053608","7.59841108755245","1773.53","","","Execute",""
"0x0674522d198ec27c75db54ca1dd5ee793ade33d00c7c995d9b3b0fc6e8544e3c","16923678","1679980247","2023-03-28 05:10:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.004075533051676515","7.44392036355664","1773.53","","","Execute",""
"0x729430980e93f1391811a56ce39698bf6b6819929ab12a7f4909caf16ebfb1ee","16923688","1679980367","2023-03-28 05:12:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.00511103601177941","9.33525616515498","1773.53","Error(0)","execution reverted","Execute",""
"0x0078a573787ced4920eb3a1740052535094434110138b560d45127aea99ac232","16923693","1679980427","2023-03-28 05:13:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.002603701321790572","4.75563442723726","1773.53","","","Execute",""
"0xbd3c72f31f41d96ad58104c3ca4cb77b5ba6ffdd106ef0dba6f3b515097eca2b","16923700","1679980511","2023-03-28 05:15:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2.5","4566.225","0.00451614669527","8.2486967774437","1773.53","","","Execute",""
"0x28530c39cb41dd3316831fc4b337e5fc29b3e7fbb281a8895d9246e589c0a20e","16923817","1679981915","2023-03-28 05:38:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.25","456.6225","0.002841559312463496","5.19007966862145","1773.53","","","Execute",""
"0x370abb4e30ba2e0cb85a1d10498aba3be9eadf4e9df9b48564d46934723abbd2","16923873","1679982599","2023-03-28 05:49:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.003489291819907812","6.37315661614342","1773.53","","","Execute",""
"0x00d596e6b2dc223527884af0e20ed8c1e146bbc1da045569c13bdd49f4c917bd","16923881","1679982695","2023-03-28 05:51:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.003017307371527809","5.51108174102183","1773.53","","","Execute",""
"0x080f5b30a3c1d54d5555e0cacb19d4bef00c35865bfaa381a6819d98e62673e7","16923950","1679983523","2023-03-28 06:05:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.002894567272800672","5.2868981780977","1773.53","","","Execute",""
"0xf872e70d6a1231aea9ff83d49d3b15dd3afd9be39390b87c041d6f2f884b8c60","16923950","1679983523","2023-03-28 06:05:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xc4cc364706fe781fb00a47badb297af36a482cc1","","0.05","0.05","91.3245","0.000423347397543","0.773239788138314","1773.53","","","Transfer",""
"0x45c64a93fd73089bd166780f38010e9b60d31660f898b1a4c2dda37ebb63b0b4","16923960","1679983643","2023-03-28 06:07:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.25","456.6225","0.003402361055155776","6.21437844363147","1773.53","","","Execute",""
"0x8a9fa9e53b3894a010d7cbf1dd08d5610352ac9e2310b1118b3b303456ecd414","16923963","1679983679","2023-03-28 06:07:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xf6542eea6338dcef6253b0525571518e34ced5a8","","0","0","0","0.000944815660191702","1.72569635518354","1773.53","","","Approve",""
"0x486677a0bc06efe3c22287f301fb1b399b1465a18af2712ab4e5f9b0581ee516","16923968","1679983739","2023-03-28 06:08:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.25","456.6225","0.003216465681457472","5.87484240252526","1773.53","","","Execute",""
"0x3156e89df48a69919f754f28028fa174751bd8bd3ff31ff5442e553e674c04b8","16924132","1679985779","2023-03-28 06:42:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.004296166849194944","7.84690578838607","1773.53","","","Execute",""
"0x68d7b363c00674e9e85bb0610deed1771539e39777836ddc89787008bdbdf9f7","16924179","1679986343","2023-03-28 06:52:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.35","639.2715","0.003147653666283246","5.74915794492969","1773.53","","","Execute",""
"0x08d6983f39da58676231275b1d123244fb463dd2b1273af42cc4bdeadfd4ae5f","16927194","1680023087","2023-03-28 17:04:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.004361884063258176","7.96693762270043","1773.53","","","Execute",""
"0x5c907ca2834b8deb6ea0d58bfe1b984829f5a8eba40ae878ff6439f2772c83c3","16927199","1680023147","2023-03-28 17:05:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0x4593ec16e748a24202fe835eaf10d202223765ce","","0","1","1826.49","0.000633533486229","1.15714257726241","1773.53","","","Transfer",""
"0x0a139ad9046bdf09ae48c64dd46a3502e1de77351c0f52c8bad8dfe4a1add43b","16927209","1680023267","2023-03-28 17:07:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.005197134658107768","9.49251448168726","1773.53","","","Execute",""
"0xe690b66bd4df3c1e57f62c997b016c3df7e496de8139359a091b7fcbb7a1470d","16927213","1680023315","2023-03-28 17:08:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.007017881576311576","12.8180905203173","1773.53","","","Execute",""
"0x16dcef17522c56801fb3e522e1c03df59e17f0e3326f342fe87f12f2f6ba1671","16927573","1680027695","2023-03-28 18:21:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.005334829456717848","9.74401265440058","1773.53","","","Execute",""
"0xfe6dc735aa15d7d9638d23c92b6dccb914c6fb5f2f62d39f806dedcae569e30e","16927581","1680027791","2023-03-28 18:23:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2","3652.98","0.003483772993552005","6.3630765349928","1773.53","","","Execute",""
"0x4ef135cab2775abb5f947a4aba3d3692b27d94be2652464f518b5bf270bba30a","16927595","1680027959","2023-03-28 18:25:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.005362592593580256","9.7947217462484","1773.53","","","Execute",""
"0x6c65d620eb7ab5a79b99e2486d5c9a4915384ee94f8281ff56d61410780c3422","16927613","1680028175","2023-03-28 18:29:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2","3652.98","0.003069997315315758","5.60731939645108","1773.53","","","Execute",""
"0x5273bc10794fcbd1b3611f3c3665019417bab9ba9ccd119ea5af80e2e864ddb7","16927711","1680029363","2023-03-28 18:49:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0x4593ec16e748a24202fe835eaf10d202223765ce","","0","1","1826.49","0.000769735580607","1.40591434062288","1773.53","","","Transfer",""
"0x4aa2a6f2fffb8013409fb5629288cd013712c5094f3714839da64ff68cc9b228","16928037","1680033299","2023-03-28 19:54:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0x4593ec16e748a24202fe835eaf10d202223765ce","","0","0.8","1461.192","0.00079897769952","1.45932477839628","1773.53","","","Transfer",""
"0xc92c01ce279f8029f848bd0989f2ae266fc14bcb2935cdc14d35437de0db18f9","16928055","1680033515","2023-03-28 19:58:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.00898495026948145","16.4109218177052","1773.53","","","Execute",""
"0x60385bbe2aa4923f35a540225305ebe4a7dd9de15c86272ed103adcc9db58cd7","16928084","1680033863","2023-03-28 20:04:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","4","7305.96","0.008326381255992442","15.2080521002576","1773.53","Error(0)","execution reverted","Execute",""
"0x8eb45d71a1d6a8029ddcdf115bdbf29928a59e2de1697e6d705435222477a2bc","16928101","1680034067","2023-03-28 20:07:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.010280238284461544","18.7767524241862","1773.53","","","Execute",""
"0xed549f9c910bf3cd91dd1c268840c177e385117b86f56829d3c2aace4294ab3f","16928104","1680034103","2023-03-28 20:08:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","4","7305.96","0.005760725618181311","10.521907734352","1773.53","","","Execute",""
"0xe8641a18ef4b3ae4ce1bf1fccb165f617932fe04cd6070caf228aebf1982824a","16928144","1680034583","2023-03-28 20:16:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2","3652.98","0.006336121367264634","11.5728623160952","1773.53","","","Execute",""
"0xcbd6cf597c283b35a544af4a57adb713f735bcf7f482a67cac4b67e13f7684df","16928224","1680035543","2023-03-28 20:32:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1.5","2739.735","0.004026199988399733","7.35381401681223","1773.53","","","Execute",""
"0xd6216805607fb451c3a011aa4411b706b562f926f188256761cf84bceea762b4","16928258","1680035951","2023-03-28 20:39:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.35","639.2715","0.003245466566058759","5.92781222824066","1773.53","","","Execute",""
"0x80eaa997a53bfde2c0fdc33f7c83a72fd30df305fbc910bd7a7d0bdc9ec42dc0","16928320","1680036719","2023-03-28 20:51:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.003329063041867642","6.08050035534083","1773.53","","","Execute",""
"0x245058012eb14efea485a151b5c4e42cae7d5aa1139fa857b8c0b5658ae35f8b","16928350","1680037079","2023-03-28 20:57:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.475","867.58275","0.005574172971655134","10.1811711909984","1773.53","Error(0)","execution reverted","Execute",""
"0x9247ed8c4088be6bf7bc365a0376474bd9e0088aa50cc94148e62c61428be141","16928354","1680037127","2023-03-28 20:58:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.45","821.9205","0.004603475209338355","8.40820143510441","1773.53","","","Execute",""
"0x813fb55d73e0e440cea98fb69d0698d6965a3d5bfa1f24ab4cbf85dca23c6cc2","16928371","1680037331","2023-03-28 21:02:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0x270977c823b2ed059a6d0f25fd5fcb4b8419e08e","","0","0","0","0.001599004879621228","2.92056642257938","1773.53","","","Approve",""
"0x895d1f9ff3c2bee466497119ea854c02501873032e73b4060d6f8a9b72510bcc","16928375","1680037379","2023-03-28 21:02:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.004569432734783018","8.34602319575384","1773.53","","","Execute",""
"0x6a5702ab87d0e444c9fe9e2dc602c43f999ed6af135745745c5b9e70183de4fe","16928379","1680037427","2023-03-28 21:03:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.55","1004.5695","0.006288598241115414","11.4860618014149","1773.53","Error(0)","execution reverted","Execute",""
"0xcbc393580bab779d8c23c65b86e8521f7daf096704206bf521d12443d7fb2522","16928384","1680037487","2023-03-28 21:04:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.55","1004.5695","0.00551804996669073","10.078663083661","1773.53","Error(0)","execution reverted","Execute",""
"0xf45dec93f6647cafcabd2ac0ca696f82ac19205afa35c2705f491013807aae14","16928387","1680037523","2023-03-28 21:05:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.55","1004.5695","0.004226826758595617","7.72025680630731","1773.53","","","Execute",""
"0xd1b41dd791f5dc49a2ff10df6a05ae958b80ae14abb8073a87af91ea6c6ee83e","16928392","1680037583","2023-03-28 21:06:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.25","456.6225","0.004205083084479144","7.68054220297031","1773.53","","","Execute",""
"0x428e18a1d01aed9f9ec19222212d832d1b6040ee198a1e5bbd6e64784efe8037","16928416","1680037871","2023-03-28 21:11:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.004795463344437225","8.75886584398115","1773.53","Error(0)","execution reverted","Execute",""
"0x981ae7ce292548f4d51b7f574313dcc1da2aa0d0c6fd9ce57804b6a459654c28","16928420","1680037931","2023-03-28 21:12:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.004800034494568192","8.76721500398386","1773.53","","","Execute",""
"0xfc48197e22b80e3b73a5ee835e735fe89836ce8be2520b36e57597d33ed3d8c6","16928427","1680038027","2023-03-28 21:13:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.003448275051138849","6.2982398981546","1773.53","","","Execute",""
"0x82bf133d9f56e7d5dc9acacfed7acc5b520dc9c2955c55618c8e188f1241bd23","16928726","1680041663","2023-03-28 22:14:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.006591116500268278","12.038608376575","1773.53","","","Execute",""
"0x13d8f94029dd223e7d37425495aa19e2fe50f37ed4c8315886539a8133be055d","16928831","1680042923","2023-03-28 22:35:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.00462280883886117","8.44351411609154","1773.53","","","Execute",""
"0x0fe0531d9af0568f5a49cb4bdb631b758c37de09efc7ff8287a3ac38acd635fb","16928837","1680042995","2023-03-28 22:36:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.004431756610461453","8.09455913144174","1773.53","","","Execute",""
